alunos_ativos,adesao,taxa_de_leitura,qtd_msgs_enviadas_por_aluno_por_dia,meses,churn
430,0.99,0.62338199413033,8.34,4,0
537,0.9992595738016098,0.8472649217590098,7.54,3,0
794,0.85100017,0.3838058,1.83,3,0
555,0.939078,0.595042,10.13,3,0
602,0.94,0.7517987270094004,7.67,3,0
596,0.8251645182771403,0.68780049,2.51,1,0
458,0.84958817205097,0.56,3.64,3,0
1226,0.86,0.57031,7.4,2,0
893,0.525621821352083,0.73,3.07,2,0
550,0.9929646058,0.7721799976990508,13.41,3,0
494,0.986898045,0.84,4.39,4,0
904,0.9770649949887066,0.76056,3.37,3,0
1032,0.99,0.7602881617256092,5.17,3,0
416,0.9944047286629104,0.836030106174059,7.04,4,0
348,0.91133426446077,0.59,9.15,3,0
408,0.93369341779086,0.612174866846101,10.52,3,0
559,0.99,0.8013873341236206,8.54,5,0
1074,0.8683429801073042,0.5,4.83,4,0
895,0.8015565664106008,0.62259090358012,3.9,3,0
1344,0.8143203,0.6445398012,4.02,2,0
1553,0.85267029,0.6995882196263602,4.26,3,0
1278,0.87,0.647651691114062,6.09,3,0
568,0.8275047,0.64,4.81,2,0
512,0.94,0.564064,3.16,3,0
430,0.98884700547038,0.74,14.29,3,0
425,0.99,0.8297866716032,15.61,4,0
391,0.9956012,0.86074,12.22,4,0
365,0.957685281024,0.441,5.31,3,0
424,0.8180592621001701,0.1225822519044,4.5,3,0
790,0.954055140059,0.5096,6.45,3,0
465,0.99,0.8644279028,7.96,4,0
598,0.86,0.6004612968245087,6.29,5,0
478,0.99,0.8299921568078,7.81,3,0
773,0.997313023,0.8235409697087,10.54,6,0
561,0.9943669774952406,0.8596069232636505,7.92,6,0
390,0.9945051,0.788671006800058,9.06,3,0
2207,0.945032,0.51917003,9.34,5,0
416,0.98,0.7592249749835005,3.29,6,0
367,0.918098,0.704991990101083,8.06,3,0
551,0.836546386883023,0.57064,3.94,3,0
461,0.9807603235070305,0.8279547095,3.48,3,0
555,0.9583779870906026,0.8093,3.52,4,0
351,0.98391077,0.64944304035,9.19,3,0
490,0.99,0.76,11.13,3,0
385,0.97,0.8164200377869202,10.87,4,0
504,0.9995554544549407,0.917089066,8.64,3,0
748,0.79,0.6188167955680105,7.18,3,0
551,0.76688215015,0.41808047,3.52,3,0
1555,0.8158183726059,0.5526302024056,3.1,3,0
1212,0.877470052,0.6755077,4.38,3,0
1067,0.878430032,0.6209273091670025,4.53,3,0
1167,0.85,0.661188540227086,5,3,0
1043,0.7356356689714092,0.5031,2.99,3,0
1083,0.8012203353309006,0.5229017525349401,3.46,3,0
1142,0.868440043561039,0.69,5.42,3,0
376,0.802772481063,0.4002259138008038,8.23,3,0
390,0.482107650076,0.334296331063068,9.94,3,0
991,0.99316258184042,0.79716711359064,5.12,5,0
1357,0.93,0.4989210829636303,8.18,4,0
470,0.88,0.5432754441843506,7.32,3,0
489,0.979333065,0.757519456830032,9.99,4,0
413,0.95,0.6901396208093026,7.67,3,0
1140,0.95175734424024,0.687402038478037,6.13,3,0
767,0.86,0.6625044129499088,6.54,1,0
928,0.9782321889527001,0.7057,10.56,3,0
372,0.9880513530065,0.89651289037,6.98,3,0
359,0.99628012,0.8299560971563087,4.49,3,0
1404,0.79,0.45,16.03,3,0
447,0.9909015,0.76,5.67,3,0
378,0.99924022655063,0.862249073,7.95,5,0
555,0.99758377012,0.77702252891902,13.47,3,0
1033,0.943732166044,0.6296767022,8.99,4,0
379,0.90325977781094,0.6867493402013,5.81,3,0
595,1,0.8491816893532308,11.8,5,0
539,0.99648436729022,0.79,13.09,4,0
377,0.990970256833062,0.77801852887068,12.91,3,0
1568,0.97517368364015,0.8390587263890007,6.09,3,0
2195,0.9830201445021,0.74671010407,7.41,3,0
350,0.51079098907082,0.209394738067,1.06,3,0
1458,0.93485216336093,0.60413063,4.95,3,0
1308,0.938524052,0.64124961089,6.45,3,0
602,0.9404384612805086,0.77358402068,5.11,3,0
932,0.9792081601896201,0.81903560013,9.4,3,0
962,0.989074,0.82,8.16,3,0
347,0.476141904734603,0.1822368452091307,10.22,3,0
999,0.99054048017,0.7879141340157503,9.36,3,0
388,0.9874670502042,0.8432014,8.89,3,0
457,0.952372958011065,0.7668095,5.99,3,0
970,0.97205058,0.7692655309451506,14.25,3,0
359,0.991082,0.8082,15.65,3,0
450,0.99,0.88,11.04,3,0
398,0.99,0.88093,10.2,3,0
377,0.99,0.75339072,10.4,3,0
1325,0.90023,0.693522240061,4.74,3,0
674,0.980065,0.7501800501677609,15.35,3,0
386,0.8650154850905022,0.43,4.19,4,0
2508,0.9,0.59,5.39,4,0
383,0.75,0.58,3.83,4,0
345,0.942873899075054,0.722069,6.45,4,0
937,0.8846346561037,0.74065,7.83,3,0
384,0.952427466042,0.40018369277403804,12.17,4,0
1218,0.624833082,0.63,5.76,1,0
383,0.99,0.756015,10.32,2,0
548,0.955140356068,0.562051,9.86,3,0
831,0.9442910998002,0.63,10.02,3,0
352,0.90083827253085,0.6562106544871004,7.71,3,0
537,0.81,0.4801851717038,4.81,3,0
1453,0.96887330904031,0.74054838871096,6.73,3,0
342,0.93419055,0.620530026,13.43,2,0
470,0.96,0.74,9.5,3,0
410,0.99,0.87034,8.05,3,0
909,0.9,0.5047,11.84,3,0
362,0.4056257329094,0.3187953048108702,3.98,3,0
2211,0.68,0.46789068,4.05,3,0
718,0.5302958062,0.37919362389605604,2.9,3,0
433,0.42810662318008,0.33,0.48377969018361805,3,0
676,0.41068,0.22964218753514057,4,3,0
735,0.838300116202086,0.6223485052,5.6,3,0
977,0.608606557000071,0.4013,3.36,3,0
582,0.4286581059,0.3216024,3.61,3,0
588,0.884058,0.63,2.81,3,0
1083,0.74,0.52022,3.76,3,0
711,0.483608840032,0.418066224423074,1.32,3,0
557,0.48872594328163504,0.222642991343024,0.9338875988246084,3,0
458,0.47,0.39,1.27,3,0
881,0.69,0.5340472016,5.09,3,0
654,0.794109041505049,0.53,8.05,3,0
1063,0.711541254954097,0.42042,3.41,3,0
667,0.4142079,0.30928384546016,3.83,3,0
600,0.58,0.42402,3.64,3,0
530,0.5032705623283098,0.4134133082,1.74,3,0
599,0.6941421403129505,0.4527436650749304,6.86,3,0
393,0.7872735840445303,0.56086,4.25,3,0
381,0.39228211844341504,0.36776165085390305,1.4,3,0
424,0.497598160085035,0.3678534911756028,2.27,3,0
364,0.33698078,0.17412792788046,1.66,3,0
813,0.65258301039,0.35913192910029,1.72,3,0
475,0.67,0.51466446042,4.6,3,0
1942,0.98,0.8412772083,8.86,3,0
410,0.976081006,0.7505712506017,3.58,3,0
378,0.95483055,0.6652728606318075,10.62,3,0
484,0.99,0.838366087,12.45,3,0
3019,0.89,0.5064,4.87,3,0
818,0.9889412738705017,0.79,10.09,3,0
501,0.99,0.83,6.73,3,0
352,0.96,0.67,11.96,3,0
454,0.952184143638014,0.6279623247919028,11.26,3,0
833,0.938702609425079,0.74389355059,4.77,3,0
544,0.4338777249294095,0.3825043,1.72,0,0
985,0.9635456550026,0.60057982238604,10.84,3,0
426,0.97008512400052,0.74,9.28,2,0
401,0.958220298025,0.69,10.29,3,0
410,0.9618070341121309,0.6996934244030042,6.53,3,0
474,0.58,0.45286288247027,5.68,2,0
805,0.666026048,0.403431716043,10.5,2,0
645,0.56739063087,0.42565806402039,9.6,2,0
623,0.877419021039051,0.54,11.73,2,0
426,0.7632722774392104,0.514214803053,13.04,3,0
400,0.72,0.759851674567032,2.28,3,0
375,0.56,0.37,7.77,2,0
813,0.99041400079,0.7704253606666905,8.58,3,0
517,0.71605029,0.5452971349039,1.86,2,0
491,0.9000088,0.607778038,12.11,2,0
358,0.419828059,0.53260395233023,4.04,2,0
731,0.8093505,0.6125016,13.54,2,0
636,0.6819714078283104,0.38,5.65,1,0
489,0.881000577664039,0.641049053,8.84,2,0
357,0.48,0.40516647056,3.27,1,0
592,0.592782396285062,0.42339682067,7.31,2,0
375,0.6171644628471077,0.3780478994787012,8.7,2,0
343,0.97207048,0.73,6.1,2,0
429,0.93,0.7883093776058,12.15,2,0
515,0.84,0.5615893075,14.86,3,0
374,0.62110044,0.393013,13.66,2,0
1025,0.93647296039,0.66,10.49,2,0
631,0.8552120733292016,0.5837998725013,9.25,2,0
637,0.884029,0.63,18.1,1,0
362,0.9778140330094,0.8318008039,12.87,1,0
631,0.7863145389384603,0.541936654078,6.01,1,0
490,0.6079267750822005,0.53,1.98,1,0
399,0.9919013797067,0.8120530694226084,8.97,2,0
588,0.82,0.6304932908044,6.06,2,0
343,0.8106962927097,0.6099784753661046,4.23,2,0
366,0.3083489322034,0.2803339019,4.6,2,0
354,0.4089,0.3627973753650058,1.5,1,0
341,0.8677634603071,0.62,6.37,2,0
401,0.65,0.18095848651049,3.24,1,0
405,0.83,0.7068,7.37,1,0
504,0.4888404869027,0.4553739123467203,5.6,1,0
401,0.8731175552088,0.7082087011012,4.4,0,0
518,0.8650101831028,0.75,5.01,1,0
382,0.7481749859599507,0.5064,7.09,0,0
434,0.84921037049,0.73279014,10.68,1,0
417,0.96240430322046,0.7017284235901706,8.49,3,1
342,0.9843992800939109,0.523699144411048,21.51,10,1
650,0.98,0.49951071288342075,5.88,52,1
11,1,0.4427536231884058,0.2303626606,61,1
159,0.9990227917026,0.8728301395424014,18.37,7,1
229,0.9953302007019,0.8508322497324052,8.92,30,1
158,0.99,0.74,2.82,48,1
220,0.99,0.5,0.00909090909090909,13,1
13,0.923076923077,0.72368076683092,1.41,19,1
296,1,0.87002470887012,14.63,8,1
67,0.999005,0.81215351528022,27.7,61,1
214,0.9813084,0.19,0.07165109034,11,1
97,0.97656982193065,0.822632049502,11.69,1,1
425,0.919059,0.62,1.17,54,1
48,0.92,0.8518072,8.67,54,1
326,0.98,0.88,8.35,54,1
194,0.735008591065,0.6366470956092,5.48,3,1
179,0.51,0.726719604,0.6648045,1,1
565,1,0.6523137837169017,6.71,64,1
